crime_id,Month,LSOAcode,crime_type,outcome,Longitude,Latitude,LAname
1638,2017-01,E01005660,Burglary,Investigation complete; no suspect identified,-2.4259,53.535087,Salford
1639,2017-01,E01005660,Burglary,Investigation complete; no suspect identified,-2.424755,53.533752,Salford
1640,2017-01,E01005664,Burglary,Investigation complete; no suspect identified,-2.431991,53.53609,Salford
1641,2017-01,E01005664,Burglary,Investigation complete; no suspect identified,-2.432896,53.536041,Salford
1642,2017-01,E01005665,Burglary,Investigation complete; no suspect identified,-2.423079,53.536652,Salford
1643,2017-01,E01005708,Burglary,Offender sent to prison,-2.399528,53.527232,Salford
1644,2017-01,E01005708,Burglary,Investigation complete; no suspect identified,-2.398826,53.527989,Salford
1645,2017-01,E01005702,Burglary,Unable to prosecute suspect,-2.400292,53.534645,Salford
1646,2017-01,E01005702,Burglary,Investigation complete; no suspect identified,-2.40703,53.532465,Salford
1647,2017-01,E01005702,Burglary,Investigation complete; no suspect identified,-2.404288,53.534344,Salford
1648,2017-01,E01005705,Burglary,Investigation complete; no suspect identified,-2.395248,53.522797,Salford
1649,2017-01,E01005705,Burglary,Investigation complete; no suspect identified,-2.383595,53.523482,Salford
1650,2017-01,E01005661,Burglary,Investigation complete; no suspect identified,-2.42869,53.527527,Salford
1651,2017-01,E01005662,Burglary,Investigation complete; no suspect identified,-2.433402,53.528049,Salford
1652,2017-01,E01005710,Burglary,Investigation complete; no suspect identified,-2.408005,53.524022,Salford
1653,2017-01,E01005670,Burglary,Investigation complete; no suspect identified,-2.33039,53.516972,Salford
1654,2017-01,E01005672,Burglary,Investigation complete; no suspect identified,-2.336986,53.511929,Salford
1655,2017-01,E01005672,Burglary,Investigation complete; no suspect identified,-2.334212,53.510157,Salford
1656,2017-01,E01005676,Burglary,Investigation complete; no suspect identified,-2.345391,53.529333,Salford
1657,2017-01,E01005676,Burglary,Investigation complete; no suspect identified,-2.350551,53.533084,Salford
1658,2017-01,E01005677,Burglary,Investigation complete; no suspect identified,-2.332334,53.524454,Salford
1659,2017-01,E01005686,Burglary,Investigation complete; no suspect identified,-2.34316,53.514653,Salford
1660,2017-01,E01005691,Burglary,Investigation complete; no suspect identified,-2.350998,53.521461,Salford
1661,2017-01,E01005691,Burglary,Investigation complete; no suspect identified,-2.351461,53.522799,Salford
1662,2017-01,E01005692,Burglary,Investigation complete; no suspect identified,-2.340483,53.519298,Salford
1663,2017-01,E01005692,Burglary,Investigation complete; no suspect identified,-2.336457,53.519409,Salford
1664,2017-01,E01005712,Burglary,Investigation complete; no suspect identified,-2.396433,53.518856,Salford
1665,2017-01,E01005712,Burglary,Investigation complete; no suspect identified,-2.391618,53.520112,Salford
1666,2017-01,E01005714,Burglary,Investigation complete; no suspect identified,-2.389119,53.514026,Salford
1667,2017-01,E01005718,Burglary,Investigation complete; no suspect identified,-2.398853,53.522839,Salford
1668,2017-01,E01005673,Burglary,Investigation complete; no suspect identified,-2.303837,53.509303,Salford
1669,2017-01,E01005673,Burglary,Investigation complete; no suspect identified,-2.303837,53.509303,Salford
1670,2017-01,E01005675,Burglary,Investigation complete; no suspect identified,-2.310132,53.510321,Salford
1671,2017-01,E01005675,Burglary,Investigation complete; no suspect identified,-2.293645,53.505068,Salford
1672,2017-01,E01005678,Burglary,Investigation complete; no suspect identified,-2.326286,53.522601,Salford
1673,2017-01,E01005679,Burglary,Investigation complete; no suspect identified,-2.31984,53.517953,Salford
1674,2017-01,E01005687,Burglary,Investigation complete; no suspect identified,-2.346799,53.51706,Salford
1675,2017-01,E01005693,Burglary,Offender sent to prison,-2.357293,53.518494,Salford
1676,2017-01,E01005646,Burglary,Investigation complete; no suspect identified,-2.249418,53.514274,Salford
1677,2017-01,E01005646,Burglary,Investigation complete; no suspect identified,-2.253376,53.512962,Salford
1678,2017-01,E01005651,Burglary,Investigation complete; no suspect identified,-2.255224,53.511682,Salford
1679,2017-01,E01005651,Burglary,Investigation complete; no suspect identified,-2.246289,53.513031,Salford
1680,2017-01,E01005651,Burglary,Investigation complete; no suspect identified,-2.251065,53.512203,Salford
1681,2017-01,E01005651,Burglary,Investigation complete; no suspect identified,-2.251065,53.512203,Salford
1682,2017-01,E01005651,Burglary,Investigation complete; no suspect identified,-2.252465,53.511859,Salford
1683,2017-01,E01005651,Burglary,Investigation complete; no suspect identified,-2.24921,53.509565,Salford
1684,2017-01,E01005651,Burglary,Investigation complete; no suspect identified,-2.246289,53.513031,Salford
1685,2017-01,E01005651,Burglary,Investigation complete; no suspect identified,-2.24921,53.509565,Salford
1686,2017-01,E01005651,Burglary,Investigation complete; no suspect identified,-2.251858,53.511231,Salford
1687,2017-01,E01005651,Burglary,Investigation complete; no suspect identified,-2.251065,53.512203,Salford
1688,2017-01,E01005647,Burglary,Investigation complete; no suspect identified,-2.262538,53.516646,Salford
1689,2017-01,E01005648,Burglary,Investigation complete; no suspect identified,-2.277875,53.509771,Salford
1690,2017-01,E01005648,Burglary,Investigation complete; no suspect identified,-2.280397,53.512641,Salford
1691,2017-01,E01005648,Burglary,Investigation complete; no suspect identified,-2.272835,53.513782,Salford
1692,2017-01,E01005648,Burglary,Investigation complete; no suspect identified,-2.277875,53.509771,Salford
1693,2017-01,E01005648,Burglary,Investigation complete; no suspect identified,-2.280451,53.513927,Salford
1694,2017-01,E01005648,Burglary,Investigation complete; no suspect identified,-2.278,53.512647,Salford
1695,2017-01,E01005652,Burglary,Investigation complete; no suspect identified,-2.281696,53.510643,Salford
1696,2017-01,E01005652,Burglary,Investigation complete; no suspect identified,-2.283194,53.511367,Salford
1697,2017-01,E01005652,Burglary,Investigation complete; no suspect identified,-2.289277,53.510094,Salford
1698,2017-01,E01005652,Burglary,Investigation complete; no suspect identified,-2.283194,53.511367,Salford
1699,2017-01,E01005653,Burglary,Investigation complete; no suspect identified,-2.279682,53.507097,Salford
1700,2017-01,E01005653,Burglary,Investigation complete; no suspect identified,-2.278756,53.503872,Salford
1701,2017-01,E01005671,Burglary,Investigation complete; no suspect identified,-2.333048,53.51363,Salford
1702,2017-01,E01005696,Burglary,Investigation complete; no suspect identified,-2.347096,53.501734,Salford
1703,2017-01,E01005698,Burglary,Investigation complete; no suspect identified,-2.335988,53.507887,Salford
1704,2017-01,E01005734,Burglary,Investigation complete; no suspect identified,-2.419118,53.502195,Salford
1705,2017-01,E01005739,Burglary,Investigation complete; no suspect identified,-2.421697,53.502321,Salford
1706,2017-01,E01005695,Burglary,Investigation complete; no suspect identified,-2.353401,53.500358,Salford
1707,2017-01,E01005695,Burglary,Investigation complete; no suspect identified,-2.360357,53.502845,Salford
1708,2017-01,E01005695,Burglary,Investigation complete; no suspect identified,-2.357194,53.501363,Salford
1709,2017-01,E01005695,Burglary,Investigation complete; no suspect identified,-2.353401,53.500358,Salford
1710,2017-01,E01005697,Burglary,Investigation complete; no suspect identified,-2.349117,53.503706,Salford
1711,2017-01,E01005738,Burglary,Investigation complete; no suspect identified,-2.377502,53.49988,Salford
1712,2017-01,E01005738,Burglary,Unable to prosecute suspect,-2.371092,53.497725,Salford
1713,2017-01,E01005741,Burglary,Investigation complete; no suspect identified,-2.362549,53.507126,Salford
1714,2017-01,E01005741,Burglary,Investigation complete; no suspect identified,-2.362549,53.507126,Salford
1715,2017-01,E01005742,Burglary,Investigation complete; no suspect identified,-2.357331,53.506899,Salford
1716,2017-01,E01005625,Burglary,Investigation complete; no suspect identified,-2.324919,53.499693,Salford
1717,2017-01,E01005627,Burglary,Investigation complete; no suspect identified,-2.322235,53.495593,Salford
1718,2017-01,E01005627,Burglary,Investigation complete; no suspect identified,-2.325577,53.495026,Salford
1719,2017-01,E01005699,Burglary,Investigation complete; no suspect identified,-2.311977,53.504824,Salford
1720,2017-01,E01005699,Burglary,Investigation complete; no suspect identified,-2.314454,53.507505,Salford
1721,2017-01,E01005699,Burglary,Investigation complete; no suspect identified,-2.311977,53.504824,Salford
1722,2017-01,E01005701,Burglary,Investigation complete; no suspect identified,-2.328635,53.506505,Salford
1723,2017-01,E01005701,Burglary,Investigation complete; no suspect identified,-2.315676,53.505524,Salford
1724,2017-01,E01005609,Burglary,Investigation complete; no suspect identified,-2.264777,53.496111,Salford
1725,2017-01,E01005609,Burglary,Unable to prosecute suspect,-2.261647,53.494464,Salford
1726,2017-01,E01005609,Burglary,Investigation complete; no suspect identified,-2.257858,53.498481,Salford
1727,2017-01,E01005609,Burglary,Investigation complete; no suspect identified,-2.257858,53.498481,Salford
1728,2017-01,E01005609,Burglary,Investigation complete; no suspect identified,-2.257858,53.498481,Salford
1729,2017-01,E01005609,Burglary,Investigation complete; no suspect identified,-2.257858,53.498481,Salford
1730,2017-01,E01005609,Burglary,Investigation complete; no suspect identified,-2.260411,53.496975,Salford
1731,2017-01,E01005609,Burglary,Investigation complete; no suspect identified,-2.258367,53.497977,Salford
1732,2017-01,E01005609,Burglary,Investigation complete; no suspect identified,-2.263487,53.497175,Salford
1733,2017-01,E01005609,Burglary,Investigation complete; no suspect identified,-2.25788,53.499686,Salford
1734,2017-01,E01005611,Burglary,Investigation complete; no suspect identified,-2.268962,53.499976,Salford
1735,2017-01,E01005611,Burglary,Investigation complete; no suspect identified,-2.266196,53.49636,Salford
1736,2017-01,E01005612,Burglary,Investigation complete; no suspect identified,-2.25511,53.500375,Salford
1737,2017-01,E01005612,Burglary,Investigation complete; no suspect identified,-2.259967,53.50316,Salford
1738,2017-01,E01005612,Burglary,Unable to prosecute suspect,-2.256573,53.503014,Salford
1739,2017-01,E01005613,Burglary,Investigation complete; no suspect identified,-2.250859,53.505462,Salford
1740,2017-01,E01005613,Burglary,Investigation complete; no suspect identified,-2.251036,53.509956,Salford
1741,2017-01,E01005613,Burglary,Investigation complete; no suspect identified,-2.251033,53.509444,Salford
1742,2017-01,E01005613,Burglary,Unable to prosecute suspect,-2.252903,53.504415,Salford
1743,2017-01,E01005614,Burglary,Unable to prosecute suspect,-2.252422,53.507122,Salford
1744,2017-01,E01005614,Burglary,Investigation complete; no suspect identified,-2.257888,53.508476,Salford
1745,2017-01,E01005614,Burglary,Investigation complete; no suspect identified,-2.257259,53.504172,Salford
1746,2017-01,E01005614,Burglary,Investigation complete; no suspect identified,-2.253971,53.506418,Salford
1747,2017-01,E01005614,Burglary,Investigation complete; no suspect identified,-2.25469,53.508142,Salford
1748,2017-01,E01005614,Burglary,Investigation complete; no suspect identified,-2.256671,53.506753,Salford
1749,2017-01,E01005614,Burglary,Offender sent to prison,-2.255146,53.506262,Salford
1750,2017-01,E01005614,Burglary,Investigation complete; no suspect identified,-2.257957,53.507461,Salford
1751,2017-01,E01005615,Burglary,Investigation complete; no suspect identified,-2.267072,53.501445,Salford
1752,2017-01,E01005615,Burglary,Investigation complete; no suspect identified,-2.267196,53.501993,Salford
1753,2017-01,E01005615,Burglary,Investigation complete; no suspect identified,-2.267196,53.501993,Salford
1754,2017-01,E01005615,Burglary,Investigation complete; no suspect identified,-2.261636,53.507426,Salford
1755,2017-01,E01005624,Burglary,Investigation complete; no suspect identified,-2.303422,53.499723,Salford
1756,2017-01,E01005680,Burglary,Investigation complete; no suspect identified,-2.29377,53.492628,Salford
1757,2017-01,E01005680,Burglary,Investigation complete; no suspect identified,-2.302679,53.499059,Salford
1758,2017-01,E01005680,Burglary,Investigation complete; no suspect identified,-2.29377,53.492628,Salford
1759,2017-01,E01005680,Burglary,Investigation complete; no suspect identified,-2.29377,53.492628,Salford
1760,2017-01,E01005683,Burglary,Investigation complete; no suspect identified,-2.284203,53.493181,Salford
1761,2017-01,E01005683,Burglary,Investigation complete; no suspect identified,-2.279164,53.494748,Salford
1762,2017-01,E01005683,Burglary,Investigation complete; no suspect identified,-2.279563,53.495916,Salford
1763,2017-01,E01032919,Burglary,Investigation complete; no suspect identified,-2.275207,53.495944,Salford
1764,2017-01,E01032919,Burglary,Investigation complete; no suspect identified,-2.274839,53.497275,Salford
1765,2017-01,E01032919,Burglary,Investigation complete; no suspect identified,-2.278617,53.496457,Salford
1766,2017-01,E01032919,Burglary,Investigation complete; no suspect identified,-2.27213,53.498,Salford
1767,2017-01,E01032919,Burglary,Investigation complete; no suspect identified,-2.278134,53.49867,Salford
1768,2017-01,E01032919,Burglary,Investigation complete; no suspect identified,-2.279247,53.49829,Salford
1769,2017-01,E01032919,Burglary,Investigation complete; no suspect identified,-2.275207,53.495944,Salford
1770,2017-01,E01032919,Burglary,Investigation complete; no suspect identified,-2.275532,53.497184,Salford
1771,2017-01,E01032919,Burglary,Investigation complete; no suspect identified,-2.274176,53.497375,Salford
1772,2017-01,E01005623,Burglary,Investigation complete; no suspect identified,-2.305701,53.495942,Salford
1773,2017-01,E01005623,Burglary,Investigation complete; no suspect identified,-2.308729,53.49775,Salford
1774,2017-01,E01005628,Burglary,Investigation complete; no suspect identified,-2.300052,53.494356,Salford
1775,2017-01,E01005628,Burglary,Investigation complete; no suspect identified,-2.30268,53.497181,Salford
1776,2017-01,E01005725,Burglary,Investigation complete; no suspect identified,-2.366768,53.492795,Salford
1777,2017-01,E01005727,Burglary,Investigation complete; no suspect identified,-2.361573,53.491588,Salford
1778,2017-01,E01005727,Burglary,Investigation complete; no suspect identified,-2.360732,53.491959,Salford
1779,2017-01,E01005733,Burglary,Investigation complete; no suspect identified,-2.381913,53.494176,Salford
